,CUM_PAY_JUL,PAY_JUL,CUM_PAY_AUG,PAY_AUG,CUM_PAY_SEP,PAY_SEP,CUM_PAY_OCT,PAY_OCT,CUM_PAY_NOV,PAY_NOV,CUM_PAY_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
18501742,0.0,-1,0.0,-1,44.7204,0,74.534,0,114.1264608,0,152.4667504,0,M,university,single,04/01/1967,0
10418888,8.94408,0,19.37884,2,19.37884,0,49.19244,0,89.7985632,0,134.5189632,0,F,graduate school,single,09/01/1994,1
27770493,122.086692,-1,214.3001568,-1,466.3443312,-1,583.3328976,-1,749.9312944,-1,831.0541,-1,M,graduate school,married,19/01/1984,0
31842836,149.068,-1,1904.939972,0,2054.007972,0,2203.075972,0,2381.957572,0,2504.193332,0,M,university,single,14/01/1984,0
26733057,0.0,0,0.0,0,0.0,0,0.0,0,35.77632,0,482.98032,0,F,university,married,01/01/1972,0
52857836,149.068,0,172.91888,2,172.91888,-1,684.8482056,-1,698.979852,-2,698.979852,1,F,university,single,12/01/1986,0
50256870,264.0292416,-1,266.7124656,-1,286.359628,0,286.359628,-1,321.837812,-1,375.353224,-1,F,university,single,26/01/1983,0
36871469,89.4408,0,136.2183384,0,181.6840784,0,330.7520784,0,383.1942008,0,442.8214008,0,F,university,single,28/01/1969,0
31233250,59.6272,0,59.6272,0,59.6272,0,59.6272,-1,149.068,-2,149.068,1,M,graduate school,single,29/01/1984,1
31644488,122.23576,0,718.50776,-1,1013.4835184,-1,1013.4835184,-1,1019.4462384,-1,1022.4275984,-1,M,graduate school,single,17/01/1990,0
13136353,3.0409872,0,239.3435808,0,314.5632936,0,434.5034064,2,435.1891192,2,525.315632,1,M,high school,married,22/01/1975,0
16438531,119.8208584,0,202.583412,0,292.024212,0,396.371812,0,500.719412,0,635.5663248,0,M,university,single,22/01/1984,0
48314375,12.4024576,-2,378.7221608,-2,536.3168504,-2,678.8854856,-2,745.2207456,-2,1061.6026688,-2,F,high school,married,18/01/1966,0
14632431,0.0,0,0.0,0,0.0,2,0.0,-1,183.4132672,-1,273.0329488,0,F,high school,single,17/01/1960,0
58308628,0.0,-1,20.86952,2,20.86952,2,119.7314176,2,119.7314176,0,278.3397696,0,M,university,single,28/01/1993,1
39031807,1609.994027,-1,2795.740526,-1,3551.6941676,-1,4744.0294726,-1,5056.2374918,-1,5502.9942878,-1,F,graduate school,married,24/01/1981,0
32339487,105.4805168,-1,288.6254616,-1,377.9470072,-1,904.246488,-1,1057.1604424,-1,1262.1885696,-1,F,graduate school,married,05/01/1978,0
25942426,97.2221496,0,156.8493496,0,216.4765496,0,258.9907432,0,372.819068,0,486.110748,0,M,university,single,29/01/1992,0
22191273,35.8359472,0,71.6122672,0,107.3885872,0,141.6742272,0,197.1871504,0,271.7211504,0,M,university,single,03/01/1990,0
54033423,102.85692,-2,334.210456,-1,334.210456,-1,630.2893176,-1,891.1583176,-1,976.991672,-1,F,university,married,29/01/1976,0
16149678,41.73904,2,41.73904,3,41.73904,2,80.49672,2,140.12392,2,155.03072,2,F,high school,single,25/01/1973,0
15055246,178.8816,0,357.7632,0,536.6448,0,703.60096,0,882.48256,0,1120.99136,0,M,university,married,25/01/1978,1
30308033,0.0,3,0.0,4,0.0,3,59.6272,4,59.6272,4,77.51536,-1,F,university,married,03/01/1992,1
37685614,1540.260017,0,1987.464017,0,2077.4414618,0,5953.4181568,-1,8559.9019508,-1,8578.147874,-1,F,graduate school,single,01/01/1986,0
24586619,13.9527648,0,50.1464752,0,77.51536,0,125.515256,0,208.993336,0,283.1695728,0,M,university,single,30/01/1969,0
20761894,54.111684,-1,121.4606064,-1,129.3015832,-1,164.8095808,-1,176.3772576,-1,188.0045616,-1,F,university,single,08/01/1994,0
37683005,0.0,2,65.58992,2,190.9859216,2,190.9859216,2,250.1062904,2,324.6402904,1,F,graduate school,single,07/01/1990,1
27377607,187.82568,0,271.30376,2,271.30376,2,339.87504,2,423.35312,2,560.49568,2,F,graduate school,single,27/01/1987,0
20229826,149.1276272,0,293.5447056,0,442.881028,0,592.3664184,0,744.1176424,0,899.62538,0,M,graduate school,married,27/01/1973,0
53660325,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,university,married,19/01/1973,1
52924092,72.5364888,0,102.85692,2,102.85692,2,132.67052,2,222.11132,2,237.01812,1,F,university,married,11/01/1958,1
26786196,0.0,-2,0.0,-2,0.0,-2,22.8968448,-2,69.0482976,-2,115.6171408,-2,F,high school,married,26/01/1985,0
27112018,41.73904,-1,59.6272,-1,80.49672,-1,101.36624,-1,119.2544,-1,140.12392,-1,M,graduate school,married,27/01/1977,0
52048457,29.8136,0,59.6272,0,89.4408,0,149.068,2,178.8816,2,223.602,2,F,university,single,17/01/1993,0
38269354,89.4408,2,89.6196816,2,164.4816312,2,313.5496312,2,313.5496312,2,382.1209112,2,F,university,single,18/01/1990,0
16309643,100.2333232,-2,589.4446856,-2,796.4405104,-2,1143.5304416,-2,1675.4050656,-2,1831.6879568,-2,F,graduate school,single,02/01/1978,0
23380599,0.0,0,0.0,0,0.0,2,0.5068312,3,0.596272,4,0.596272,2,F,university,married,22/01/1985,1
46801033,859.824224,0,5572.281094,0,5700.479574,0,6117.869974,0,11115.285233,0,11796.9135698,0,F,university,married,01/01/1984,1
24100631,0.0,-1,39.055816,0,39.055816,0,39.055816,0,158.310216,-1,572.0931704,-1,F,graduate school,single,06/01/1991,0
55871640,32.79496,0,107.32896,0,168.5064672,0,499.8846312,0,589.3254312,0,711.352496,0,F,university,single,15/01/1987,0
33546433,0.894408,-1,224.496408,0,319.8701144,-1,7243.8402054,-1,9821.7029434,-1,10839.8671974,-1,M,graduate school,married,14/01/1976,0
38507517,149.068,0,506.8312,0,685.7128,0,954.0352,0,983.8488,-1,1219.7638168,-1,F,university,single,29/01/1993,0
19042241,299.0900352,0,654.5277744,0,1008.8027832,0,1387.1969944,0,1795.374992,0,2196.51698,0,F,university,married,03/01/1962,0
33696605,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,single,26/01/1989,1
18369522,69.8234512,2,69.8234512,-1,2268.8149602,2,2268.8149602,-1,2290.8770242,-2,2373.997341,-2,F,university,single,03/01/1990,0
53046497,0.0,0,29.8136,0,95.4333336,2,95.4333336,2,158.0717072,2,217.6989072,1,F,university,married,09/01/1975,1
27056773,33.2719776,0,135.5922528,0,230.3995008,0,317.7831624,0,422.7270344,-1,4019.9167564,0,M,high school,married,28/01/1970,0
29429562,0.0,-2,18.7229408,-1,44.273196,-1,69.465688,-1,82.285536,-1,94.8966888,-1,F,university,married,25/01/1970,0
44533934,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,high school,married,07/01/1964,0
30636975,59.6272,0,119.2544,0,179.0902952,0,238.7174952,0,303.35338,0,364.6799552,0,F,university,single,14/01/1994,0
23000353,510.5579,-2,534.3789664,-2,534.3789664,-2,606.7962008,-2,606.7962008,-2,606.7962008,-2,F,graduate school,single,16/01/1981,0
47594716,98.38488,0,202.73248,0,301.11736,0,402.5730408,0,497.9765608,0,638.1004808,0,F,high school,single,27/01/1963,0
45567042,20.8993336,0,41.7092264,0,66.3054464,0,125.9326464,0,173.5747792,0,233.2019792,0,M,graduate school,single,14/01/1992,0
36223052,20.86952,2,41.73904,0,74.534,0,113.29168,0,160.99344,0,205.71384,0,F,graduate school,single,03/01/1987,1
45945224,0.0,0,0.0,0,4.3527856,0,63.9799856,0,98.7426432,0,133.0282832,0,,high school,single,20/01/1970,1
10758528,12.5515256,-2,50.5638656,-2,69.5849424,-2,69.5849424,-2,90.4544624,-2,1991.1310894,-2,M,graduate school,single,18/01/1975,0
33673206,29.8136,0,74.534,0,119.2544,0,134.1612,0,169.9673336,0,206.1014168,0,F,university,single,04/01/1994,0
45718659,137.291628,-1,297.39066,-1,297.39066,-1,395.924608,2,395.924608,-1,468.1033336,-2,F,university,married,08/01/1967,0
21894299,327.9496,0,327.9496,0,626.0856,0,954.0352,0,1669.5616,0,2265.8336,0,M,graduate school,married,27/01/1982,0
13010117,27.9353432,-2,143.4332296,-2,505.8771648,-2,623.8793936,-2,707.476728,-2,978.1544024,-2,,graduate school,single,16/01/1989,0
31427366,89.4408,2,89.4408,2,268.3224,2,268.3224,2,346.7023544,0,545.1714896,0,F,university,single,07/01/1992,0
18497780,29.8136,5,29.8136,3,149.068,2,208.6952,2,268.3224,2,327.9496,3,F,university,married,04/01/1970,1
24714304,5.3068208,-2,5.3068208,-2,5.3068208,-2,5.3068208,-1,5.3068208,-1,286.5683232,0,F,university,single,23/01/1986,0
36556353,44.7204,0,77.51536,0,122.23576,0,181.86296,-1,1003.4363352,-1,1026.6909432,0,F,high school,married,10/01/1979,0
29117050,49.2222536,-1,86.8172032,-1,124.4121528,-1,162.0071024,0,221.6343024,2,221.6343024,1,M,high school,single,22/01/1981,1
37833621,145.4009272,-1,221.3063528,-1,284.9583888,-1,471.9194744,-1,569.43976,-1,677.6333144,-1,M,graduate school,single,28/01/1985,1
21423010,41.6794128,-1,64.9340208,-1,82.8221808,-1,160.8145584,-1,160.8145584,-1,199.0654072,-1,F,graduate school,single,07/01/1993,1
52745447,23.85088,0,23.85088,-1,53.6048528,2,53.6048528,-1,84.372488,-1,114.186088,-1,M,graduate school,single,05/01/1989,1
33280278,59.6272,0,89.4408,0,119.2544,2,149.068,0,223.602,0,283.2292,0,M,university,single,27/01/1982,0
42439637,9.838488,-1,9.838488,-1,172.8592528,0,172.8592528,0,296.794388,0,532.321828,0,F,university,single,13/01/1986,0
15798483,64.1290536,0,121.9972512,0,248.1087792,0,386.6227648,0,566.607468,0,747.6952744,0,F,university,single,14/01/1990,0
41134105,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,graduate school,married,04/01/1984,0
11310397,0.0,2,149.068,2,149.068,0,238.5088,0,283.2292,0,327.9496,0,F,university,single,,0
56336907,96.6556912,0,188.6008336,0,323.47756,0,412.91836,0,976.3954,0,1274.5314,0,M,graduate school,single,11/01/1982,0
12432643,152.04936,0,307.08008,0,456.14808,0,635.02968,0,903.5905888,0,1142.0993888,0,F,graduate school,married,08/01/1976,0
26098592,14.5490368,-2,227.179632,-2,289.6987512,-2,346.135896,-2,378.7221608,-2,378.7221608,-2,M,graduate school,single,02/01/1978,1
24297744,218.7125696,-1,313.4005632,-1,325.5346984,-1,397.1767792,2,397.1767792,-1,783.5908488,-1,F,graduate school,single,22/01/1989,1
13205222,0.2385088,-1,160.1288456,0,160.2779136,0,161.73878,0,201.4206816,2,201.4206816,1,F,graduate school,single,12/01/1990,1
18557949,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,0.0,-1,F,university,single,10/01/1977,0
12480237,59.6272,0,98.38488,0,140.12392,0,199.75112,0,259.37832,0,319.00552,0,,university,married,28/01/1986,0
56869204,17.88816,-2,17.88816,-2,17.88816,-2,17.88816,-2,17.88816,-2,17.88816,-2,F,university,single,23/01/1970,0
36130688,22.062064,0,42.6930752,0,62.60856,0,682.9997624,0,734.010832,0,771.9039176,0,M,university,single,09/01/1988,0
17968359,0.0,0,0.0,0,0.0,0,35.77632,0,87.5625432,0,134.310268,0,F,graduate school,single,11/01/1962,0
48200377,89.4408,0,149.068,0,193.7884,2,193.7884,2,313.0428,2,313.0428,1,F,university,married,31/01/1978,0
15283362,0.0,-2,0.0,-2,0.0,0,0.0,0,29.8136,2,29.8136,1,F,university,married,12/01/1970,1
19982172,73.7588464,-2,316.3521096,-2,393.5097064,-2,494.8163192,-2,635.8942744,-2,721.936324,-2,F,graduate school,single,,0
11999559,164.4816312,2,164.4816312,-1,216.0889728,-1,405.166824,-1,885.1955976,2,885.1955976,1,F,university,married,07/01/1967,0
15283807,507.0398952,-1,1026.5418752,-1,1477.3533208,-1,1662.85354,-1,1811.5339632,-1,2158.3257584,-1,F,high school,married,27/01/1972,0
20566353,122.23576,2,122.23576,2,181.8927736,2,241.5199736,2,301.1471736,2,360.7743736,2,F,high school,married,01/01/1977,0
37418724,192.2082792,-2,381.8525888,-2,670.8954408,-2,1294.4766984,-2,1434.6006184,-2,1536.6525712,-2,M,graduate school,married,,0
29169668,29.8136,0,59.6272,0,89.4408,0,134.1612,0,197.5747272,0,272.1087272,0,F,high school,single,13/01/1970,0
30562070,63.6222224,0,95.6122152,2,95.6122152,0,165.1077168,0,240.6851928,0,336.0887128,0,F,university,single,07/01/1985,0
23119109,32.79496,0,62.60856,0,92.6010416,0,161.1723216,0,226.9709368,2,226.9709368,1,F,high school,single,13/01/1992,0
11074672,44.7204,0,83.47808,0,122.23576,0,162.633188,0,219.279028,0,295.4229624,0,F,graduate school,single,13/01/1992,0
16537329,14.8769864,-2,114.1562744,2,205.7436536,2,205.8330944,-1,286.5385096,-2,286.5385096,-2,M,university,married,28/01/1987,0
42524948,0.0,0,12.1043216,0,50.8620016,0,202.136208,0,261.9422896,-1,437.7232752,1,F,university,single,11/01/1993,0
27032231,903.35208,0,1022.60648,0,1141.86088,0,1377.38832,0,1526.45632,0,1675.52432,2,F,high school,married,23/01/1980,0
56196812,298.136,0,596.272,0,924.2216,0,1222.9240584,2,1222.9240584,3,1222.9240584,4,F,university,single,,1
52073432,149.068,0,268.3224,0,387.5768,2,387.5768,0,804.9672,0,1013.6624,0,F,high school,married,21/01/1969,0
42994140,163.9748,0,316.02416,0,468.07352,0,691.67552,0,915.6352832,0,1124.3304832,0,F,,married,11/01/1989,0
58162010,179.1201088,0,380.4513496,0,589.6235672,0,1064.6734696,0,1256.8221216,0,1514.53088,0,M,university,married,24/01/1983,0
23894174,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,178.8816,1,M,high school,married,25/01/1985,0
47703846,12.5515256,0,57.2719256,0,71.1650632,0,84.3426744,0,120.148808,0,155.5673648,0,F,high school,married,18/01/1960,0
33289422,71.55264,2,131.17984,2,196.76976,2,259.37832,2,321.98688,2,405.46496,2,F,graduate school,single,19/01/1981,0
29757098,15.4732584,-1,1502.5756264,-1,1767.1713264,0,1916.2393264,0,2005.6801264,0,4688.9041264,0,F,university,single,08/01/1987,0
59458070,149.515204,0,299.1496624,-1,581.0074368,-1,658.9401872,2,659.7451544,0,958.5668672,0,M,university,married,02/01/1983,0
23564882,209.5597944,-1,451.377904,-1,476.4809552,-1,669.8817784,-2,669.8817784,-2,839.5807896,1,F,graduate school,single,27/01/1986,0
31478415,38.8173072,0,77.5749872,0,122.2953872,0,167.0157872,0,226.6429872,0,286.2701872,0,F,graduate school,single,02/01/1989,1
48408473,89.4408,0,151.7810376,0,208.4865048,0,312.8341048,0,417.1817048,0,506.6225048,0,F,university,single,10/01/1987,0
14236427,29.8136,0,50.4744248,-1,646.7464248,0,662.8755824,0,693.6432176,0,738.3636176,0,F,graduate school,single,30/01/1994,0
46511029,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,20/01/1986,0
19165439,0.0,0,0.0,0,0.0,0,185.5300328,0,275.7758,2,275.7758,1,F,high school,single,12/01/1983,0
16002278,59.6272,0,178.8816,0,238.5088,0,327.9496,0,402.4836,0,477.0176,0,F,university,single,30/01/1988,0
36885936,0.0,-2,0.0,-2,0.0,2,0.0,2,0.0,-1,50.2061024,1,F,high school,married,26/01/1986,0
56669959,0.0,2,56.5265856,2,56.5265856,2,86.3401856,2,134.0419456,2,181.7437056,2,M,university,single,27/01/1986,1
44700677,59.6272,0,119.2544,2,119.2544,2,247.45288,2,247.45288,2,295.15464,1,F,university,single,28/01/1991,0
39069941,44.7204,0,104.3476,0,163.9748,0,280.24784,0,399.50224,0,503.84984,0,M,university,single,04/01/1975,0
31314189,271.30376,2,271.30376,2,539.62616,2,807.94856,2,1106.08456,2,1344.59336,1,M,high school,single,25/01/1987,0
57619188,32.79496,0,62.60856,0,92.42216,0,140.12392,0,199.75112,0,258.6627936,2,F,university,married,11/01/1986,1
23617035,88.844528,-1,108.521504,-1,400.99292,-1,544.0982,-1,613.2955656,-1,689.2606184,-1,F,graduate school,single,26/01/1993,0
44849333,479.99896,0,1076.27096,0,1374.40696,0,1672.54296,0,1970.67896,0,2272.0646424,0,F,university,married,04/01/1979,0
28266166,0.0,-2,0.0,0,0.0,0,0.0,2,0.0,2,101.5749352,2,M,high school,single,10/01/1992,0
20778642,29.8136,0,50.68312,0,89.4408,0,131.17984,0,190.80704,0,244.47152,2,F,graduate school,married,31/01/1978,0
21032065,84.074352,0,252.223056,0,499.974072,0,665.141416,0,814.209416,0,1112.345416,0,M,graduate school,single,04/01/1985,0
24594408,178.8816,0,357.7632,0,536.6448,2,645.8222032,2,824.7038032,0,1450.7894032,0,M,university,married,23/01/1972,0
36280232,74.8619496,0,159.6220144,0,241.6690416,0,322.1061344,0,419.9543696,0,515.0001264,0,F,graduate school,married,15/01/1971,0
43608106,119.4929088,0,121.4606064,0,121.639488,0,420.3121328,0,510.5579,0,752.942468,0,M,high school,married,10/01/1983,0
16211309,27.0707488,0,50.2955432,0,72.9240656,0,119.4630952,0,167.6716864,0,214.5386656,0,M,university,single,28/01/1986,0
56214890,119.2544,0,268.3224,0,366.70728,0,515.77528,0,694.65688,2,694.65688,2,M,university,married,28/01/1975,1
59498715,363.72592,0,736.39592,0,1094.15912,0,1690.43112,0,2584.83912,0,3032.04312,0,M,university,married,09/01/1977,0
54689153,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,high school,single,12/01/1987,0
22189664,596.272,0,1133.1254952,0,1659.3057216,0,2182.057384,0,2718.702184,0,3276.961844,0,M,graduate school,married,01/01/1962,0
26181722,1498.312282,0,2988.992282,0,4479.672282,-1,31193.850422,0,32706.085655,0,34220.139517,0,F,graduate school,married,04/01/1969,0
20378251,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,1.1627304,1,M,graduate school,single,27/01/1973,1
46782028,29.8136,0,53.66448,0,83.47808,2,83.47808,2,152.04936,2,226.732428,1,,graduate school,single,01/01/1980,0
42358619,9.3614704,0,20.422316,0,30.6781944,0,42.6036344,0,87.3240344,0,132.0444344,0,M,university,single,24/01/1977,0
49955698,59.6272,0,119.2544,0,128.347548,0,196.322556,0,346.732168,0,586.880716,0,M,graduate school,single,23/01/1985,1
22381023,89.4408,0,119.2544,2,119.2544,0,141.7338544,0,184.1586072,0,219.9349272,0,F,university,married,,0
27743827,22.3900136,0,83.179944,0,144.0295016,0,203.6567016,2,216.2380408,-1,365.3060408,-1,M,high school,single,29/01/1989,1
47396906,0.0,-2,0.0,0,0.0,0,57.4508072,0,213.3759352,0,303.0254304,0,M,university,single,07/01/1985,0
17754336,104.3476,0,211.67656,0,316.02416,2,316.02416,2,438.25992,2,572.42112,2,F,university,married,28/01/1968,1
37651646,89.4408,0,178.8816,0,236.0342712,0,355.2886712,0,593.7974712,0,836.4801752,0,F,university,single,10/01/1990,0
10359543,89.4408,2,238.5088,2,238.5088,2,298.136,2,387.5768,2,477.0176,1,M,university,married,19/01/1982,1
33487878,0.0,-2,0.0,0,0.0,0,63.0259504,0,128.7053112,0,176.4368848,0,F,university,single,23/01/1976,0
26325366,23.85088,0,53.66448,0,620.12288,0,679.75008,2,679.75008,0,813.91128,0,F,graduate school,single,10/01/1992,1
20579827,12.67078,0,27.8160888,2,27.8160888,0,79.3936168,0,112.844476,2,112.844476,3,F,university,married,20/01/1979,1
30202741,51.4880872,0,109.415912,2,109.415912,3,109.415912,4,109.415912,5,109.415912,1,M,high school,married,15/01/1978,1
25211549,10.2260648,0,21.018588,0,31.4235344,0,74.683068,0,114.0668336,0,147.8158288,2,F,high school,married,13/01/1980,1
17737835,104.3476,2,104.3476,0,202.73248,0,336.89368,2,396.52088,2,465.09216,2,M,university,married,21/01/1982,1
29198912,14.6981048,-1,213.5846304,-1,263.0752064,-1,420.5804552,-1,511.3330536,-1,602.085652,1,F,university,single,12/01/1968,0
50976123,0.0,-2,0.0,-1,0.0,-1,110.0419976,-2,120.9835888,-2,253.0280232,1,M,university,married,31/01/1977,0
39000185,62.6681872,0,62.6681872,0,107.3885872,0,165.7039888,0,209.9771848,0,359.0451848,0,M,other,married,03/01/1974,0
38046745,31.9899928,-1,114.3053424,0,114.3053424,-1,178.285328,-1,227.9845992,-1,291.5471944,-1,F,university,married,23/01/1994,0
32719342,298.136,0,357.7632,0,417.3904,-1,2380.317824,0,2529.385824,0,2678.453824,0,F,graduate school,married,15/01/1986,0
32679955,35.4185568,0,67.4979904,0,103.4830056,0,155.8058736,0,201.6293768,0,247.0653032,0,F,high school,single,27/01/1993,0
31403357,655.8992,0,751.898992,0,838.9248904,0,1107.2472904,0,1585.0698576,0,1808.6718576,0,F,graduate school,single,19/01/1991,0
19626225,89.4408,2,89.4408,2,160.99344,2,160.99344,0,295.15464,0,348.81912,2,F,university,married,06/01/1992,1
59137562,208.6952,0,421.86244,0,615.65084,0,823.8392088,0,1077.2548088,0,1288.7524872,0,F,university,married,01/01/1981,0
16317766,298.6428312,0,384.2078632,0,467.8648248,0,611.8943264,0,808.544832,0,1117.6224232,0,M,university,single,25/01/1988,0
55111409,49.6098304,0,103.2743104,0,153.9574304,0,213.5846304,0,303.0254304,0,431.2239104,0,M,high school,married,06/01/1966,0
28609308,0.0,-1,110.2805064,-1,187.1995944,-1,275.1497144,-1,367.9296376,-1,423.4723744,-1,M,high school,married,22/01/1969,0
37811463,169.9971472,0,348.9383744,0,438.4984288,-1,2346.3303198,-1,2947.2234278,0,3185.9707366,0,M,university,single,08/01/1981,0
39994117,267.7559416,-1,719.8791856,0,868.9471856,0,1023.0834976,0,1321.2194976,-1,4020.0360106,-1,F,university,single,06/01/1990,0
50680628,0.0,0,19.8558576,-1,492.073468,0,566.607468,0,641.141468,0,715.675468,0,F,high school,married,29/01/1977,1
37867865,44.7204,0,89.4408,0,134.1612,-1,1008.8027832,-2,1008.8027832,-2,1008.8027832,-2,F,graduate school,married,30/01/1993,1
46663397,36.2831512,0,72.894252,0,110.5786424,0,151.751224,0,205.8927216,0,277.8925656,0,M,graduate school,single,07/01/1989,0
10858001,47.70176,2,47.70176,2,95.40352,2,95.40352,2,155.03072,0,244.47152,0,F,university,married,16/01/1974,1
39576790,0.0,-2,44.124128,-2,123.428304,-1,287.9099352,-1,5877.1549682,-1,5929.2095138,-2,F,university,married,18/01/1975,0
30171988,596.5999496,-1,626.4135496,-1,641.3203496,0,700.9475496,0,730.7611496,0,790.3883496,0,M,university,married,15/01/1980,0
40203613,29.8136,0,119.2544,0,208.6952,0,298.136,0,357.7632,0,447.204,0,F,high school,married,27/01/1987,0
47978257,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,single,25/01/1981,1
41160015,0.0,-2,0.0,-2,0.0,0,0.0,0,29.8136,0,74.534,0,M,university,single,22/01/1992,0
39800776,31.30428,-2,184.7548792,-2,598.5676472,-2,701.4245672,-2,1101.4038248,-2,1462.8937248,-2,F,graduate school,married,,0
19164579,102.11158,0,253.4752272,0,582.3192352,-1,848.4056152,0,998.5170912,0,1148.4496856,-1,F,graduate school,single,20/01/1990,0
