,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
59219418,2007.677638,0,37.863272,0,64.84458,0,614.786245,0,186.185932,0,79.691753,0,F,university,married,18/01/1991,1
38279743,0.0,-2,0.0,-2,0.0,-2,0.0,0,1053.016352,0,32.0794332,2,M,high school,married,30/01/1985,1
42512166,-778.3436552,-2,90.2457672,-2,84.8495056,-2,218.5635016,-2,452.5108208,-2,241.6094144,-2,M,graduate school,married,14/01/1973,0
25853208,98.4146936,-1,293.6043328,-1,33.093096,-1,117.4059568,-1,374.3693752,-1,287.4627312,-1,F,graduate school,single,28/01/1991,0
41372669,562.6422592,0,12.521712,0,20.1838072,0,502.4486008,0,542.8758428,0,287.2540356,0,M,university,single,17/01/1994,0
11814358,0.4173904,-1,27.7862752,-1,27.7862752,0,27.7862752,-1,27.7862752,-1,27.7862752,-1,M,graduate school,single,03/01/1986,0
15853790,-12.968916,-1,12.968916,-1,12.968916,-1,12.968916,-1,12.968916,-1,12.968916,-1,M,university,married,26/01/1967,0
33727024,3832.6575346,2,99.309101,0,109.47554,0,127.661835,0,62.071915,0,107.716537,0,F,high school,married,13/01/1977,0
55334978,600.3564632,0,633.8073226,0,-281.6490794,0,767.4616908,0,100.7401544,0,45.6446224,0,F,university,single,25/01/1990,0
28932987,1653.4026292,0,601.9365838,0,257.917453,0,745.7275768,0,262.3596808,0,211.616932,0,F,university,married,06/01/1975,0
25870037,752.1076872,2,65.6197336,2,62.6383736,0,68.124076,0,59.329064,0,68.6010936,2,M,university,single,27/01/1986,1
50356889,178.732532,0,8.4670624,0,8.1391128,0,7.7813496,0,7.0956368,0,1.9975112,0,F,high school,married,10/01/1961,0
59404990,0.0,-2,0.0,-2,0.0,-2,0.0,-1,6.6484328,-1,1013.6624,0,M,high school,single,09/01/1984,1
49536118,1043.923204,0,471.651152,0,303.293753,0,192.446788,0,272.734813,0,267.6665,0,F,university,single,12/01/1974,0
36573080,774.1697512,0,17.9179736,0,286.3298142,0,27.0409352,0,15.741581,0,159.323878,0,F,university,married,01/01/1979,0
55355906,122.9811,0,1196.0023776,0,43.2297198,0,20.183807,-1,0.0,-2,0.0,-2,F,graduate school,single,23/01/1978,0
23560815,1450.8490302,0,47.016047,0,43.825992,0,37.565136,0,35.4781844,0,45.018536,0,M,university,single,27/01/1991,0
13115228,138.7524944,-1,-2.84217094304e-14,-1,292.769552,-1,0.0,-2,0.0,-2,0.0,1,F,high school,single,02/01/1983,0
27920758,859.4366472,0,89.2619184,0,90.3948352,0,700.9177362,0,95.254452,-1,995.77424,0,M,graduate school,single,25/01/1986,0
26106900,151.1847656,0,37.5949496,0,427.1692608,0,619.1986584,0,296.1683024,0,198.4393216,0,F,university,single,14/01/1966,0
22343312,1398.1982132,0,83.299198,0,104.228346,0,72.0296576,0,44.9290946,0,142.2406862,0,F,graduate school,single,28/01/1988,0
55483985,119.6419768,0,6.3204832,-1,42.335312,-1,42.7527024,-1,73.937728,-1,446.5779144,0,F,graduate school,single,08/01/1992,0
21814673,517.8920456,0,8.7353848,0,7.1254504,0,7.006196,0,15.1751224,2,14.310528,1,M,university,married,19/01/1979,0
40449612,853.6528088,0,13.565188,0,13.6248152,0,14.310528,0,12.819848,0,21.8831824,0,F,high school,married,10/01/1979,1
31838853,0.0,0,289.1621064,0,0.0,2,11.6571176,0,9.0633344,0,50.5042384,0,F,graduate school,single,27/01/1995,0
11515622,27.726648,-1,11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,M,university,single,22/01/1973,0
35861582,527.402584,0,116.2134128,0,113.2320528,0,90.8718528,0,22.7179632,0,29.515464,0,F,university,single,01/01/1975,0
23400162,-15.7117672,-2,7.8707904,-2,1190.1589116,-2,15.7415814,-2,7.8707904,-2,0.0,-2,F,graduate school,married,23/01/1962,1
51916085,456.7741656,0,90.782412,0,8.0794856,0,141.2270232,0,306.8713848,0,491.6262638,-1,F,graduate school,single,21/01/1994,1
12343263,2264.909378,0,38.2508496,0,65.649547,0,67.0806,0,163.944986,0,194.146163,0,F,university,married,11/01/1984,0
54972289,1866.301546,0,30.678195,0,30.946517,0,30.290617,0,97.401031,0,30.320432,0,F,university,married,31/01/1987,0
17412869,1458.779448,0,60.938998,0,68.601094,0,1918.83311,0,173.0977608,0,163.55741,0,M,university,married,22/01/1981,0
24854404,2453.182262,0,266.74228,0,38.996188,0,71.701708,0,66.961346,0,39.890597,0,F,university,single,13/01/1967,0
37651795,-271.1845056,-1,598.060816,-1,396.0140488,0,27.8459024,-1,233.589556,0,143.0754664,0,F,university,single,06/01/1991,0
20992545,3954.5653448,-1,3214.174403,0,7565.499135,0,180.998366,0,70.509164,0,1179.187507,0,F,graduate school,married,01/01/1980,0
39369271,1545.119634,2,31.781297,3,35.388743,4,45.197418,5,45.197418,4,44.3626366,4,F,university,married,08/01/1957,0
48349032,140.6605648,-1,351.80048,-1,321.092472,-1,98.38488,0,199.0654072,-1,66.037124,-1,F,high school,married,23/01/1986,0
58904853,481.340572,0,759.7697826,0,47.6719464,0,117.8233466,0,840.4751982,0,203.0306158,-1,M,graduate school,married,18/01/1977,0
15040049,360.9830688,0,6.260856,0,10.2558784,0,14.6384776,2,14.5192232,2,9.4807248,1,F,graduate school,single,08/01/1992,0
27666047,1935.051708,0,53.33653,0,49.103,0,78.111632,0,44.094314,0,42.722889,0,M,graduate school,single,18/01/1985,0
40581971,572.868324,0,9.6297928,0,8.9142664,0,992.256235,0,39.2645112,0,22.449641,0,F,graduate school,married,02/01/1982,0
42532490,77.8731232,0,33.2719776,0,33.2719776,-1,99.6370512,2,40.2781736,3,6.9763824,-1,F,graduate school,married,22/01/1984,1
48209068,518.0709272,0,12.9987296,0,8.6161304,0,8.19874,2,16.7254296,0,7.5726544,0,F,graduate school,married,11/01/1992,1
54201239,3560.936384,0,146.533844,0,171.249318,0,508.202626,0,308.9583372,0,604.5601808,0,F,university,married,08/01/1980,0
57256291,897.0315968,0,57.1824848,0,61.0582528,2,65.7091744,2,27.1900032,2,23.9403208,2,F,university,married,23/01/1982,1
19957202,3957.308196,0,530.145435,0,392.8836206,0,145.699064,2,97.102895,0,108.879267,0,F,high school,married,26/01/1983,0
40731101,861.1360224,0,13.863324,0,17.7092784,0,13.3266792,0,13.863324,0,821.2454254,0,M,high school,single,08/01/1961,1
32562541,33.391232,-1,31.900552,-1,106.732688,-1,96.9538272,0,129.391024,0,125.3363744,0,F,university,married,16/01/1991,1
11210761,1374.108824,0,11.8359996,0,11.5378624,0,2643.7507936,0,118.121484,0,218.951078,0,F,university,single,29/01/1987,0
51308561,2216.820042,0,323.1794238,0,564.282007,0,344.048944,0,201.271614,0,312.863918,0,F,university,married,25/01/1983,0
49221325,5585.2201972,0,223.6914406,0,81.7488906,0,93.5550768,0,545.9466434,0,100.4718322,0,F,high school,single,21/01/1982,0
43003024,543.800064,0,13.7738832,0,8.6757576,0,8.645944,0,2151.8562074,0,57.420993,0,F,graduate school,single,08/01/1983,0
26867764,1685.273367,0,290.116142,0,1081.965357,0,472.485933,0,1005.612728,0,410.354391,0,F,university,married,03/01/1991,1
29445840,9.7192336,-1,317.5744672,-1,0.0,-1,80.0197024,-1,0.0,-1,9.7192336,-1,M,university,married,23/01/1978,0
30913516,-14.9068,-1,75.5178488,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,19/01/1979,0
21518292,4361.998002,0,76.382444,0,72.208539,0,115.676768,0,1343.132493,0,137.559951,0,M,university,married,15/01/1984,0
47259340,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,01/01/1973,1
54022595,2761.15675,2,86.966272,0,53.75392,0,97.997304,2,82.136468,2,168.5362806,2,M,university,married,24/01/1978,1
21242725,4896.317342,0,545.6783202,0,42.961398,0,42.991211,0,195.726284,0,36.6409142,0,M,high school,married,20/01/1972,0
12560735,3693.2193268,0,98.9215252,0,91.050734,0,771.75485,0,213.435562,0,169.967334,0,F,graduate school,single,18/01/1988,0
31197722,-22.509268,-1,197.6939816,-1,62.60856,0,84.372488,-1,0.0,-2,0.0,1,M,graduate school,single,30/01/1985,0
49662586,794.4429992,0,114.8121736,0,48.4172864,0,78.558836,0,64.3675624,0,64.8147664,0,,high school,single,23/01/1993,0
40387106,23.254608,-1,0.0,0,621.911696,0,19.9452984,0,18.3949912,-1,383.3134552,-1,M,university,single,21/01/1973,0
10628776,-11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,37.5949496,2,43.080652,1,M,university,single,17/01/1992,0
36999085,619.1390312,0,9.540352,0,83.2693848,0,38.7874936,0,11.5974904,0,18.3949912,0,M,high school,married,06/01/1978,0
48764211,-6138.5904264,-2,5.44009282066e-15,-2,0.0,0,6072.8514382,0,319.3334698,0,112.635781,0,F,graduate school,single,29/01/1990,0
51960536,742.954912,0,107.32896,-1,436.0239,0,28.2036656,-1,36.1638968,-1,16.2782256,-1,M,graduate school,single,26/01/1983,0
14095232,818.4131336,0,178.3449552,0,177.3611064,0,207.9796736,0,167.3139236,0,26.4148492,2,F,university,single,13/01/1987,0
39895084,0.0,-2,0.0,-1,140.12392,-1,56.9141624,-1,0.0,-1,110.5488288,-1,M,graduate school,married,08/01/1982,0
39095789,5655.3715978,0,1703.966494,0,1735.419843,0,758.3983568,0,134.369895,0,3908.980351,0,M,graduate school,other,16/01/1966,1
33722041,23.552744,-1,677.6035008,-1,307.527284,-1,610.2545784,-1,4158.430742,0,797.364732,0,F,university,married,19/01/1986,0
55572928,166.3002608,0,16.7552432,0,12.8496616,0,1.6993752,-1,0.0,-2,0.0,-2,M,high school,married,28/01/1968,1
12429109,1931.8914666,0,178.672905,0,263.4329696,0,434.3245242,0,68.124076,0,197.0380822,0,F,university,married,02/01/1983,0
25797121,1284.876719,-1,105.7488392,-1,256.993232,-1,56.794908,-1,196.2033016,-1,862.2689392,-1,M,graduate school,married,24/01/1970,0
36537623,2668.853845,0,315.875092,0,1594.848718,0,249.122442,0,110.101625,2,230.488941,1,M,university,single,06/01/1990,1
47431436,3.6372592,-1,47.5228784,-1,53.6346664,-1,36.074456,0,19.826044,2,14.7875456,-1,F,graduate school,single,10/01/1984,0
43326859,587.9540056,0,13.41612,0,25.3117464,2,22.7775904,3,18.5440592,4,18.8720088,3,F,university,single,02/01/1994,1
14389786,-1.2819848,-2,0.0,-2,47.3141832,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,02/01/1986,0
36964940,1860.994726,0,9.838488,0,58.9713,0,51.160138,0,47.612319,2,48.059523,1,F,high school,single,25/01/1957,0
31275426,757.0567448,2,11.4484224,2,500.2722078,2,38.548985,0,19.3192128,0,18.156482,0,F,university,single,13/01/1985,1
21480179,150.5884936,2,237.7038328,-1,-47.3439968,0,44.7204,2,9.68942,-1,160.0095912,-1,F,graduate school,single,01/01/1980,1
18215146,0.0,-1,3.6670728,-1,217.2218896,-1,3.6670728,2,3.6670728,2,3.6670728,-1,F,university,married,19/01/1982,1
17821442,1072.6635146,2,22.419827,0,16.993752,0,25.937832,0,25.3713736,0,24.2682704,0,F,high school,married,05/01/1983,0
21960120,38.01234,0,0.0,-1,113.887952,-1,106.881756,0,129.1525152,0,170.4741648,0,M,graduate school,single,22/01/1993,1
13917248,668.122776,0,379.288619,0,288.595648,0,144.238197,0,1997.004369,0,-1204.141491,0,F,graduate school,single,25/01/1990,0
25156143,300.1335112,2,4.4422264,2,9.0037072,2,4.2037176,2,8.19874,0,8.19874,0,M,university,single,11/01/1973,0
28472963,932.718476,0,13.5950016,0,13.7440696,0,179.5374988,0,157.9822666,0,342.3495694,0,F,university,single,02/01/1990,0
58819665,3910.828794,2,52.1738,0,47.314183,0,59.29925,0,56.377518,0,56.765094,0,F,graduate school,married,24/01/1986,0
37605914,658.0457792,-1,-1.13686837722e-13,0,51.7862232,0,149.0978136,0,103.8109552,0,160.5164224,0,F,graduate school,married,17/01/1974,0
39293356,3851.5593564,0,726.2891102,0,265.5497348,0,942.5569646,0,210.454202,0,1533.0153122,0,M,university,married,10/01/1993,1
21275988,486.3790704,0,40.9937,0,80.049516,0,14.8471728,2,20.0943664,3,18.037228,4,M,university,single,06/01/1991,1
33785574,7585.504062,0,91.796074,0,92.988618,0,90.812226,0,111.801,0,113.29168,0,M,university,single,10/01/1987,1
25714918,0.0,-1,26.7726128,-1,9.4210976,-1,27.3092576,-1,40.844632,-1,18.3651776,-1,F,graduate school,married,09/01/1979,0
31194003,-169.043112,-1,274.5534424,-1,40.4868688,-1,126.7376136,-1,17.1726336,-1,55.9899408,-1,F,graduate school,married,07/01/1988,0
41622204,355.1097896,0,5.8732792,0,5.6049568,0,5.0384984,2,9.3018432,-1,0.0,1,F,high school,married,30/01/1967,0
50412097,2346.717897,2,50.832188,2,64.188681,2,56.824721,2,139.199699,2,66.096751,2,F,university,married,19/01/1980,1
53583585,573.9416136,0,24.9539832,0,938.38306,0,46.5688432,0,56.854535,0,57.629689,0,F,university,married,06/01/1984,0
51907991,2254.206296,0,42.7825162,0,36.253337,0,259.5273884,0,86.9364574,2,56.466959,1,F,university,married,27/01/1986,0
42522227,616.39618,2,9.4210976,2,18.4248048,0,8.7651984,0,7.6322816,2,16.7254296,1,M,university,single,15/01/1990,0
27278495,1961.705066,0,49.103,0,44.303009,0,129.450651,0,117.465584,0,99.070593,0,F,graduate school,single,16/01/1988,0
42105459,519.6212344,0,24.2384568,0,28.8297512,0,20.5415704,0,32.4371968,0,41.4707176,0,F,university,single,04/01/1994,0
52859952,1469.154581,0,74.20605,0,855.8888288,2,167.7909414,0,219.5771634,0,58.1067064,0,F,university,single,25/01/1970,0
24164686,504.9529432,0,15.055868,0,37.267,0,16.6061752,2,17.2024472,0,16.2782256,0,M,university,single,22/01/1992,0
41980582,233.29142,0,49.043372,0,347.924712,0,39.8905968,0,-277.4453616,0,79.3936168,0,M,university,single,01/01/1992,0
42794564,569.0223696,0,13.7440696,0,12.5515256,0,752.0480602,0,79.8408204,0,132.402198,0,F,university,married,26/01/1990,0
20245363,53.7539208,-1,24.6260336,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,25/01/1993,1
36866382,-39.8309696,-2,31.1850256,-2,212.869104,-2,155.626992,-2,152.5263776,-2,63.801104,-2,M,graduate school,married,15/01/1972,0
38223866,838.8950768,0,309.8825584,0,304.3670424,0,315.4875152,0,375.025274,0,438.140666,0,M,high school,single,02/01/1974,0
27674467,3714.35717,0,1699.7031496,0,763.198346,0,963.068721,0,2039.0713578,0,958.715936,0,M,university,married,01/01/1971,0
19716947,5047.8300564,0,648.1774784,0,240.297616,0,1004.5394376,0,538.2249208,0,295.4825902,0,F,university,married,11/01/1989,0
11118479,617.6781648,2,14.4297824,0,13.6546288,0,8.7353848,0,29.1577008,0,58.1067064,0,F,university,married,13/01/1969,0
18674812,564.520516,-2,466.9406032,-2,494.90576,-2,248.645424,-2,891.8440304,-2,558.2894736,-2,M,graduate school,married,20/01/1959,0
53587430,1813.203525,0,372.580559,0,267.517433,0,296.376997,0,290.980736,0,234.7522868,0,F,high school,,05/01/1985,0
59398738,3104.877745,0,1732.199973,0,77.455733,0,2112.830205,2,153.629481,0,151.30402,0,F,university,married,25/01/1977,0
57045005,55.3638552,2,5.96272,-1,56.6756536,0,56.6756536,0,58.2557744,-1,56.6756536,-1,M,university,married,07/01/1954,0
53453526,1317.4927976,0,21.435978,0,21.7341152,0,21.2869104,0,29.038446,0,19.647162,0,M,university,single,12/01/1975,0
12477194,6373.283086,0,105.8382798,0,847.481393,0,860.0925468,0,2053.501141,0,162.8716964,0,M,graduate school,single,22/01/1980,0
54009518,0.0,-1,48.596168,-1,206.906384,0,445.3257432,0,3185.6726004,0,98.2358124,0,M,graduate school,single,30/01/1976,0
50608939,-13.8931376,-1,9.4210976,0,9.4210976,-1,9.4210976,-1,9.4210976,2,9.4210976,-1,F,graduate school,single,29/01/1987,1
27574860,3076.823147,0,59.984963,0,224.943612,0,64.09924,0,720.32639,0,119.940113,0,F,university,single,13/01/1980,0
11792482,669.2855064,0,17.3217016,0,256.7547232,-1,478.1803304,-1,26.5937312,-1,17.7689056,-1,F,university,single,18/01/1986,0
21575268,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,28/01/1986,0
10159254,49.19244,6,17.88816,-1,107.32896,-1,0.0,-1,13.714256,-1,13.863324,-1,F,graduate school,single,27/01/1983,0
59428552,3704.727377,0,744.8629818,0,1506.6899034,0,240.834261,0,94.9563162,0,435.099678,0,M,graduate school,married,08/01/1971,0
28312928,1317.4033568,0,26.4148498,2,151.393461,2,126.8270542,2,161.887848,0,34.1961992,0,M,graduate school,single,05/01/1986,0
35018156,2361.9228324,0,86.9066446,0,134.8469128,0,225.2119342,0,147.5475068,0,139.5574614,0,F,high school,married,30/01/1966,0
38242946,0.0,-2,0.0,-2,0.0,-2,0.0,2,52.471936,2,10.732896,-1,F,university,married,25/01/1988,0
14625468,591.8297736,0,-6.03961325396e-14,0,11.92544,-1,0.0,-1,691.377384,-1,45.316672,-1,F,high school,married,25/01/1973,0
22754048,1141.026099,2,17.977601,2,16.457107,0,29.4856508,0,30.3800584,2,25.848391,1,F,university,single,02/01/1992,1
56063036,91.9451424,-2,80.49672,-2,125.6941376,-2,85.266896,-2,98.38488,-2,87.353848,-2,M,graduate school,single,14/01/1985,0
38153545,5555.794174,0,120.596012,0,141.28665,0,1540.379271,0,181.713892,0,125.008425,0,F,,single,05/01/1970,0
34591846,-674.830836,-1,337.340884,2,402.036396,0,458.1157776,0,523.2883074,0,262.6280024,0,M,university,single,22/01/1986,0
20449028,5.8434656,0,262.5981888,0,24.9241696,0,24.9241696,0,64.3079352,-1,24.9241696,-2,F,university,single,29/01/1994,0
13751139,2609.793103,0,658.791119,0,66.394888,0,57.778756,0,57.39118,0,54.439634,-1,M,university,single,01/01/1984,0
53861963,570.9900672,0,24.0595752,0,8.5565032,0,8.4372488,0,8.4372488,0,7.4832136,0,M,graduate school,single,10/01/1993,0
15995217,-378.1258888,2,4.47204,-1,921.24024,2,36.968864,0,13.5950016,0,42.3949392,0,F,university,married,09/01/1969,1
30644223,51.726596,0,12.223576,0,25.490628,2,29.9924816,2,6.4993648,2,5.2471936,1,M,university,single,10/01/1988,0
34272557,1049.200211,0,124.531407,0,26.355223,0,28.829751,0,26.41485,0,26.414849,0,F,university,single,04/01/1991,1
14058673,270.7969288,0,8.9142664,0,8.9738936,0,4.173904,0,3.4583776,0,3.2198688,0,M,graduate school,married,28/01/1977,0
44227687,4667.915352,0,96.297928,0,73.729033,0,77.902937,0,71.64208,0,72.596116,0,M,university,single,01/01/1977,0
30558000,0.0,0,83.47808,0,0.0,0,-4.4408920985e-15,2,6.5291784,-1,0.0,1,F,graduate school,married,27/01/1981,0
25376658,-185.9176096,-1,270.0515888,-1,165.7338024,-1,657.1811848,-1,200.794596,-1,273.8081024,-1,F,high school,married,07/01/1974,0
44505875,-23.7614392,-2,43.9154328,-1,43.9154328,-1,43.9154328,2,43.9154328,-1,43.9154328,0,F,high school,single,18/01/1963,1
53832686,8121.22464,2,146.653098,2,191.403312,2,190.0617,2,182.310164,2,185.291524,2,M,graduate school,single,26/01/1972,1
25575405,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,single,10/01/1986,0
51787262,864.8329088,0,19.0210768,0,20.86952,0,54.1713112,0,67.4681768,0,23.6123712,0,M,university,single,02/01/1969,0
24609393,290.235396,2,9.2720296,3,13.5950016,4,9.2720296,2,9.1527752,2,8.6757576,3,M,university,married,13/01/1973,1
11061371,55.3340416,-1,91.527752,-2,118.0916696,-2,362.9507664,-2,742.8356576,-2,482.533116,-2,F,graduate school,single,20/01/1985,1
22282310,-17.9477872,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,26/01/1986,0
32135305,4204.2840588,0,73.6395916,0,114.603478,0,68.2433304,0,109.4755394,0,110.3699472,0,F,university,married,22/01/1987,0
24146879,8643.022267,0,386.771833,0,307.646538,0,2382.643282,0,892.67881,0,243.78581,0,F,high school,married,09/01/1978,0
37048935,2453.271703,0,40.188733,0,69.73401,0,39.711716,0,55.423482,0,1578.928256,0,F,university,married,01/01/1991,0
48858578,3180.186898,2,51.249579,2,53.873175,0,49.281881,0,45.644621,2,69.078112,1,M,graduate school,married,18/01/1981,0
43317982,0.0,-2,0.0,-1,183.9797256,-1,0.0,-2,0.0,-2,0.0,1,F,university,single,20/01/1981,0
54893400,2277.520531,0,42.454567,0,162.15617,0,284.868948,0,558.706864,0,2404.079263,0,M,university,other,13/01/1977,0
37268480,290.0565144,0,8.94408,0,8.8844528,0,3.9950224,0,8.049672,0,3.0708008,0,M,high school,single,14/01/1993,0
36671812,0.0,-1,147.6369472,-1,240.6851928,0,48.9539312,0,48.298032,0,48.4471,0,M,high school,single,17/01/1986,1
56089882,261.8528488,0,4.3527856,0,4.1440904,0,232.3671984,0,-224.8541712,0,320.198064,0,M,university,single,26/01/1990,0
12890012,272.7049992,0,4.4124128,0,41.5303448,0,83.0606896,0,5.7540248,0,3.4881912,0,,high school,married,16/01/1974,0
43516069,152.4667504,-1,0.0,-2,0.0,-2,0.0,-1,66.782464,-1,23.9105072,-1,F,university,single,01/01/1980,0
54488940,1251.217165,0,43.289347,0,16.0099032,0,5.4260752,-1,43.7365512,0,203.6567016,0,F,graduate school,single,,0
30940626,-401.291056,-2,105.8680936,-2,26.1167136,-2,22.5688952,-2,81.4209416,-2,32.2583152,-2,F,university,single,29/01/1993,0
31162448,92.5116008,-2,11.627304,-2,11.627304,-1,29.515464,-1,28.8595648,-1,1323.127568,-1,F,university,married,25/01/1974,0
43843574,0.0,-2,11.627304,-2,11.627304,-2,11.627304,-2,23.254608,-2,11.627304,-2,F,university,married,01/01/1976,1
20306218,1143.202492,0,595.049642,0,383.6115914,0,129.480465,0,121.341352,0,104.1389046,0,F,university,single,01/01/1973,0
35321816,233.2317928,0,3.875768,0,316.6800592,0,48.0297096,0,9.093148,0,17.5005832,0,F,graduate school,single,18/01/1993,0
13518554,1432.5136664,0,17.5900236,0,139.4083942,0,73.9079144,0,444.8487254,0,519.978998,0,M,university,married,30/01/1974,0
36041964,568.2770296,0,4.47204,0,49.5203896,0,10.1068104,0,7.8111632,0,75.2197128,0,F,graduate school,single,18/01/1991,0
55919788,0.0,-2,0.0,-1,92.8097368,-1,63.2346456,-1,134.4891496,2,486.7666472,-1,F,high school,single,06/01/1987,0
43646274,76.02468,7,0.0,7,0.0,7,0.0,7,0.0,2,0.0,2,F,university,single,13/01/1992,1
